asin,brand,title,rating,reviewUrl,totalReviews,price,originalPrice,name,rating,date,verified,comment,body,helpfulVotes
B00PLBFPAS,Nokia,"Nokia Lumia 630 Windows Prepaid SmartPhone, Carrier Locked to Cricket Wireless, No Contract",3.3,https://www.amazon.com/product-reviews/B00PLBFPAS,14,129.99,0,Meg M.,4,"August 4, 2010",FALSE,Good Phone that could use a few tweaks,"I've gone through several phones in the last few years - whenever my rebates would apply I would upgrade. Last year I settled on the Alias 2, mostly because of the e-ink technology. I was impressed at first but the excitement of the new phone wore off as it always does. Regardless, it remains a trustworthy phone. Hopefully Samsung's newer versions of the Alias will fix a few flaws that I've run into, not the least of which is a slow system. When you're in the middle of typing a text and a new text comes in, the phone freezes momentarily before saving the text-in-progress in a draft and showing you the new text. The fact that the phone saves the text is good - but it would be better if the incoming text flew to the background and the phone allowed you to continue your typing. I've had to learn that when I'm typing a text and the phone stops registering what I'm trying to enter, I have to stop pushing buttons. If you give it a second, it'll resume normal running - otherwise, you might accidentally delete the incoming text. The same goes for trying to take a picture while a text comes in - except the picture doesn't save. Occasionally the phone gets confused - if you flip from landscape to vertical positions too fast, the keys and screen don't change, even after you push a few buttons. It continues to operate as if it were in vertical mode, even though the phone is flipped to the normal position. I like that I can switch from vertical to horizontal and back while in the middle of a text, but this only works if you flip fast enough (there's plenty of time - plus if you close the phone and don't flip fast enough, it simply saves your draft) and doesn't apply to any application other than an in-progress text. There's a decent signal with the Alias 2 - my previous phone was a cheap-o so I noticed an improvement in the signal but I can't verify that it's better than the enV or Omnia or other higher-end phone. If you're considering this phone, take into consideration that none of the cases, including the slimmest clear plastic ones, fit very well on the dual-hinge. They don't prevent the phone from opening, but they do cause a strain on the hinge when flipped in landscape mode and they make phone bulkier than necessary. In terms of size, it has a great feel. It's probably a little bit taller than most phones (about the size of the enV Touch and the orignal enV) but it's very slim and definitely pocket-sized. The keyboard, both in landscape and vertical modes, is a great size and perfect for texting. The keys have a unique feel and are not too big and not too small. The front display provides access to your music and taking a picture self-portrait style. (I've seen some complaints that this isn't possible - it is, you have to hold down the play/pause button then the skip-back button to activate the camera. You can see a preview of the picture and simply press the play/pause button again to take the pic.) The front display also allows you to see text message previews and a quick response with the ""Quick texts"" ... You have to have ""Auto-display text"" options set - a feature I didn't discover until I'd had the phone for six or seven months. (Probably should have read the manual!) The volume for the speaker and the mic are good - I haven't had trouble with not being able to hear anyone or with them hearing me. The speaker phone can be a bit crackly if it's up all the way, but full volume is not necessary as it is plenty loud. When the phone is closed, i.e. listening to music - it needs to be up a bit louder and therefore is sometimes crackly but I'm satifisied with it. After all, it's phone, not a iPod dock. All-in-all, this is a great phone with just a few minor problems. I'm still happy with it after the initial novelty has worn off, even though I'm lusting after an enV Touch (just my personal fickleness when it comes to phones!) I'm saving my money, however, and holding onto the trusty Alias 2.",
B00QFZOYFG,Samsung,Samsung Solstice II A817 Touch Screen (AT&T) No Contract,3.3,https://www.amazon.com/product-reviews/B00QFZOYFG,4,119.99,0,The Wild Bat,3,"July 10, 2009",FALSE,resets when receiving calls,"The messaging features are nice. Typing text messages is not so much of a hassle with the keyboard. Also, the screen is quite pretty. I have found the morphing keyboard to be a great feature. When receiving calls, the phone works over half the time, but it sometimes resets when I attempt to answer calls. Also, at other times it lights up when a call is coming in, but won't actually finish the process and start ringing, so I don't know who actually called until they tell me later. I'm beginning to kick myself for signing a contract for service with this phone, and I suspect that it is going to be a pain in the butt until the contract is up.",12
B00QHJTOK0,Samsung,Samsung Galaxy Centura SCH-S738C - (Net10),1,https://www.amazon.com/product-reviews/B00QHJTOK0,1,0,0,Kaity Lynn,4,"October 16, 2009",FALSE,Good phone for daily use -,"I have been using this phone for a few days now and I like it. I am not a big ""gadget phone"" fan, preferring a simpler device that does just what I want. The voice quality is acceptable and after a short learning cycle is easy to use. The Alias 2 allows me, a novice texter, to send and receive text messages with no real hassles. The keypad is a great size, even for my larger fingers. I would have given 5 stars, except for the learning curve required to figure the phone out. Not that this is bad, but it is definitely different than the older phones I was used to.",4
B00SIB3HS0,Samsung,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE Quad-Core Smartphone - White Frost,2.6,https://www.amazon.com/product-reviews/B00SIB3HS0,32,169.93,0,Susan C,3,"July 3, 2009",FALSE,"Nice phone, but features don't deliver","I've had this phone for a couple of months. It's pretty cool in the way the screen and keypad can be used in either portrait or landscape. However, the keys don't have good tactile feedback. I have to type with my fingernail in order to press the keys hard enough and accurately. Its voice recognition software is worthless, so if you are accustomed to using this feature to dial (such as in the car using an earpiece), don't bother. The camera and camcorder work very well and the quality of the pictures and display are really good. The battery in this phone doesn't last near as long as my old LG, however this phone has many more features, so I think the battery life is acceptable. It's got a sleek design and it's fun to use, however, I don't think I'd buy another one because of the usability issues.",2
B00TFAVFL4,Motorola,"Motorola Moto E (2nd Generation) Locked Cellphone, Black",3.8,https://www.amazon.com/product-reviews/B00TFAVFL4,1,0,0,girlnextdoor,2,"September 26, 2010",FALSE,Anyone else having this problem?,"My Alias 2 keeps shutting off, even with a full charge. I thought it might be a problem with my battery until my husband's phone started doing the same thing...several times a day! Since then, we have heard of two other people having the same problem with the Alias 2. The local Verizon store offered a software update, but with no guarantee that it would correct the problem. They claim that this phone wasn't a big seller, and they have never heard of this problem before. They refuse to look into the problem, saying that's just the nature of electronic devices...no guarantees. Anyone else having this problem?",6
B00TRLXO6U,Nokia,Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows Smartphone w/ 8MP Carl Zeiss Optics Camera - Black,3.8,https://www.amazon.com/product-reviews/B00TRLXO6U,112,0,0,Susan J. Brillhart,5,"March 2, 2010",FALSE,LOVE my Samsung Alias 2!,"Had a Samsung A-310 for 6 years...a die-hard, sturdy phone. Wanted the same, with improved features. Looked for a flip phone (no purse-calling) that was intuitive, and had decent-sized keys to start texting - and this is it. You have SOOOO much room, because the keyboard changes with your need. Easy to use - intuitive for basic functions. If you choose to read the manual, there is a LOT more there. It's wonderful - thanks Samsung!!!",1
B00V7FXCZ2,Samsung,"Samsung Galaxy S6, Black Sapphire 32GB (Verizon Wireless)",3.5,https://www.amazon.com/product-reviews/B00V7FXCZ2,1,0,0,Teresa M.,2,"November 17, 2009",FALSE,Locks up when using MP3 Player,"Overall I like the phone for its call quality. I love the keyboard and find it very easy to type text messages. I haven't used the camera or the Bluetooth features. I can access my email accounts easily. The main problem with the phone is that locks up when I attempt to use the MP3 player. I have an 8GB MicroSD card with all of my music on it. I hook the phone up to my car radio to play it. Everything was fine for the first month, but now the phone locks up or freezes when it's in media mode and the only way to unlock it is to remove and then replace the battery. Very annoying. The phone has also turned off several times when I was attempting to answer a call.",1
B00V7FY44A,Samsung,"Samsung Galaxy S6 Edge, White Pearl 32GB (Verizon Wireless)",3.5,https://www.amazon.com/product-reviews/B00V7FY44A,505,0,0,Karen S. Baird,5,"June 11, 2009",FALSE,excellent,"This is a excellent phone great talk time, excellent standby, very user friendly, I may state it takes a little time to get use to but so does it when you change to new anything. The only down fall is the top 3 keys when your texting when you have large fingers, besides that I would recommend this phone to anybody my wife and kids go through phones like water so had many phones but this one is very unique exspecially with the flip screen. The pictures are excellent minus not having a flash i can live with that cause in low light still takes excellent pics. The flashes on all other phones are a joke those are only good for a couple of foot so take how you want but I recommend this phone for anybody men or women is is very unique. Only gripe is for my wife could be in different colors but my gripe is 3 top buttons could be different thanks for reading Jeff.",11
B00V8STWY8,Apple,"Apple iPad Air MF529LL/A (32GB, Wi-Fi + at&T, White with Silver) (Renewed)",2.7,https://www.amazon.com/product-reviews/B00V8STWY8,6,219.95,0,Erik Lindstrom,1,"October 4, 2010",FALSE,Worst cell phone I have ever owned,"Don't bother with this piece of junk. It is the worst phone I have ever owned. Turns itself off inexplicably 15 times a day. Shuts down in the middle of a conversation. So embarrassing. If you ""close"" it too fast, it shuts down. Also, the body of the phone is way too ""slippery"" --- I have dropped it out of my hand a dozen times only because it's too darn slippery to hold. Impossible to flip open the phone with one hand, you need both hands to open it. Terrible product. I am thinking about quitting Verizon simply because they offer this POS phone. Don't waste your time or money with this junk.",3
B00VH2TWBS,Samsung,Samsung GALAXY S6 G920 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Black Sapphire,3.1,https://www.amazon.com/product-reviews/B00VH2TWBS,243,0,0,Dale E. Owens III,4,"November 23, 2009",FALSE,Great little tool,"I got mine for free with the purchase of my wife's blackberry. With the understanding that this is not a full computer, its a great tool tpo give you quick access to the internet. I really don't like working on lap tops, so only own a desktop. This leaves me limited in where I can have access to the internet. This thing gives me access everywhere. I have wireless in the house and I use the broadband everywhere else. Because it is only a netbook it does have its limitations. If you are looking for a full featured machine, this is not for you. But for quick access to the internet and most files, its great.",6
B00VQQ294C,Apple,Apple iPod Touch 16GB (5th Generation) - Space Gray (Renewed),2.8,https://www.amazon.com/product-reviews/B00VQQ294C,60,0,0,Vivek,3,"June 5, 2009",FALSE,Creative Design but Poor Phone,"Pros: Creative use of buttons, big screen, qwerty keyboard Cons: Doesn't sync with Outlook, clunky user interface, muddled audio in ear piece/speakerphone I really have to give credit to Samsung because of the creatively designed keypad, but I don't recommend this phone overall. The phone user interface isn't simple, and is made somewhat more complicated because they keyboard layout is constantly changing based on what screen you're on. For example, there's an awkward key layout in some versions of the layout, takes too many keystrokes to do things like turn off an alarm (I guess I've been spoiled by almost always owning Nokias, as they tend to have the best-designed user interfaces). Aside from the clumsy UI, the biggest thing that killed this for our family was its inability to sync contacts and calendar events with Outlook. Maybe there's a way to do it with a combination of MyVerizon and USB cables, but its not worth the effort, especially when I can switch to a Nokia that takes care of it (as an aside, I switched to AT&T a week later because of the poor phone selection at Verizon. Also, Verizon disables any Bluetooth syncing capabilities with Outlook, even for the few Nokias they offer.) Overall, the phone is designed creatively, but its hip design doesn't make up for its poor UI and lack of features that were essential to me.",8
B00WF988BW,Samsung,Samsung Convoy 3 SCH-U680 Rugged 3G Cell Phone Verizon Wireless,3.7,https://www.amazon.com/product-reviews/B00WF988BW,264,169.98,0,n. country boy,4,"October 6, 2010",FALSE,never had a problem,never had a problem have had this phone for over 1 year camera takes decent not great pics nice big buttons for texting call quality excellent battery life pretty good all in all a happy camper,
B00WHE2WCG,Samsung,Samsung Galaxy S6 G920A 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,2.9,https://www.amazon.com/product-reviews/B00WHE2WCG,338,219.88,0,Kyle Griswold,1,"October 29, 2009",FALSE,Terrible,Has some real ram issues. It is really unusable. It takes a good 3 minutes just to run a program. I got mine for free for signing up for Fios and I feel like I got ripped off. I thought it would be a nice little thing because we only have 1 computer in my house. But really this can be used for nothing more than a paper weight. DO NOT BUY. I had to give 1 star because 0 stars wasn't an option.,2
B00WIYFBWI,Samsung,Samsung Galaxy S6 Edge G925F 32GB Unlocked Phone - Retail Packaging - Black Sapphire,2.3,https://www.amazon.com/product-reviews/B00WIYFBWI,7,630.71,0,Seth B. Tropinsky,5,"July 27, 2009",FALSE,Wonderful innovative keypad,"Great phone, which has the comfort of a larger phone, mixed with a very easy to use qwerty keyboard. the keyboard has nice space, and a texture that feels like the kindle. With the touch of a button, the QWERTY turns into 1234, or /?!> ect. Just a need phone, highly recommended.",2
B00X2ZQ5RM,Samsung,Samsung Galaxy S6 32GB G920A AT&T Unlocked - Gold Platinum,2.8,https://www.amazon.com/product-reviews/B00X2ZQ5RM,134,0,0,A-la Dawn,5,"March 30, 2011",FALSE,Best fone ever!!!,"I have had this fone for two years, and have not had one problem with it.......love the magic keys.....will wait till the Alias 3 comes out to upgrade and it better have the magic keys!",1
B00XQVDW6Y,Motorola,Motorola Moto E LTE - No Contract Phone (U.S. Cellular),3.7,https://www.amazon.com/product-reviews/B00XQVDW6Y,64,89.99,0,B. Hopper,5,"September 20, 2009",FALSE,Great Phone!,I just got this phone a couple days ago and I am in love. It works great. Texting is a breeze. Great size.,1
B00ZE8HRYK,Samsung,"Samsung Galaxy S6 Active, 32 GB , Grey (AT&T)",3.7,https://www.amazon.com/product-reviews/B00ZE8HRYK,325,585.28,694.99,Mini,3,"August 18, 2009",FALSE,"Great E Ink technology, but overall not quite ready for prime time yet...","The first time I heard about the Samsung Alias I thought I was in for a unique phone/messaging experience. After all, it contains the E Ink powered keyboard technology where keys can transform from vertical to horizontal and from regular to QWERTY keyboard at the touch of a button and using the dual-flip style that makes this phone more than just the typical flip phone. The first release had its faults, which is why Samsung and Verizon have released the Alias 2. The phone has its improvements. The best one is the fact that, when flipped open sideways, you get enough room to navigate and type with the QWERTY keyboard. The keys are not as crammed in together as the first Alias, for more comfortable typing. The phone also contains GPS, VCast Music with Rhapsody, web e-mail , IM capabilities and a mobile web browser. You can use these features with Verizon's fast EV-DO/3 G network. The phone also has a user-friendly menu and beautiful internal and external display. It's got 80 MB of internal memory (memory expandable to 16 GB with a media card) and a 2 MP camera with some nice, though limited video-recording capabilities. The Alias 2, though an improvement from the original Alias, has its downsides. For one thing, it looks outdated. At a mere glance, it looks like a typical flip phone that's been out for years. It only comes in one color (grayish black), and there's nothing about it that makes it attractive or unique at first glance. The keys are difficult to press. I had to press the keys rather hard every time I used the QWERTY keyboard. My thumbs ached after a while. The OS is quirky. It froze on me quite a few times and I had to do a force reboot. Very annoying when you're in the middle of sending a text message or checking your e-mail. And that's another thing, the calling, or lack thereof. I had about three dropped calls in one day. That's a lot for a phone, especially when I had most if not all network bars. What gives? And last but not least, the phone contains the same old Verizon menu and looks. The only nice thing about it is that you can personalize the internal and external screens with some cute animated wallpaper or other. All in all, the Samsung Alias 2 has all the makings for a popular messaging/multimedia phone. However, I don't think it's quite ready for prime time yet. A slicker design would be nice as well as some improved features and smoother keys. If you're in the bargain for a messaging phone that's stylish as well as functional, and you're in the Verizon network, I strongly recommend the LG enV3 or the enV Touch. You cannot go wrong with those two phones. In the meantime, if you really want this phone, make sure you weigh in the pros and cons before you decide to commit to it for two long years.",5
B010CK8O9Q,Sony,"Sony Xperia Z3 Plus E6533 32GB Black 3G/4G, Dual SIM Unlocked Factory 4G LTE - International Version No Warranty",3.1,https://www.amazon.com/product-reviews/B010CK8O9Q,4,0,0,Jody,4,"October 20, 2009",FALSE,Fun phone,"Let me preface this review with a disclaimer: I am NOT a techie nor a tycoon who needs continual internet access lest the global market crash. I need a basic phone, and want a few bells and whistles. I replaced a basic LG cell phone with the Alias2 on the recommendation of a friend. I immediately liked the heftier feel and the easier to read displays, though I swiftly changed the rather twee and hard to figure out menu page. Pros: I LOVE having dedicated keys for voicemail, bluetooth and voice menus. The rotating keypad is just too cool for words, and though I don't send many texts, I use the notepad all the time. The QWERTY keyboard is very easy to use, even with fingernails. It's nice to know I can check email and have internet access if necessary, though I probably never will. The camera is great, and I like the editing options for pictures. The screen size is generous and easy to see, especially in landscape mode. It's easy to use. Sound quality is good. Nice long life of battery charge. Cons: The default backgrounds, though those are easy enough to change. Some functions are difficult to find on the menus. That's how I found the voicemail key--couldn't find VM on a menu. The ring isn't loud enough to be heard when the phone is in a jacket pocket--but I've never found a phone with a loud enough ring. There's not a button on the outside that will light up the display--to check the time, you have to open the phone. (ETA: Yes, there is--it just takes a few seconds for the display to light. Duh.) This phone was a good choice for me, and I'm very happy with it.",6
B010V43VFA,Sony,Sony Experia Z3+ 4G LTE Unlocked 32GB Octa Core 3GB RAM E6553 (LTE USA Latin Caribbean Europe) Waterproof 23 MP No Warranty (White),3,https://www.amazon.com/product-reviews/B010V43VFA,41,144.9,0,W. Miller,2,"June 13, 2009",FALSE,"Good phone, horrible features","Calls are fine; battery life is terrific compared to the LG phone I just discarded. Nearly identical software found on every other Verizon phone I've had, yet the standard issue ring tones on this one are pretty bad. Great camera, HOWEVER, no support Bluetooth file system profile -- nor support for marking multiple photos for push, meaning that I have to push each picture painfully and slowly one by one to my PC via Bluetooth. So I should be done pushing the 100 or so pics I took today in about 28 days... lovely. Also, END key is right next to the SPACE key. If you inadvertently tap END while using the mobile web, it exits no matter what/where you are and it is absolutely maddening while you're trying to learn the keypad layout. Time on the front display is permanently set to 12-hr mode. I don't think I'm going to keep this one for long.",3
B011AC4U7A,Samsung,Samsung Galaxy S6 G920T 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - Black,3.3,https://www.amazon.com/product-reviews/B011AC4U7A,142,0,0,Bob,3,"June 15, 2009",FALSE,"OK Phone, Bluetooth stereo audio is awful, voice recognition is unusable","The real standout feature on this phone is keyboard. I made the mistake of assuming that the mp3 bluetooth audio would be at least as good as my original LG chocolate from 3 years ago, especially since verizon just copies its old OS onto everything. The bluetooth stereo is almost unusable, very tinny, no way to adjust the sound profile. If you plug a wire in it sounds great, but not very useful. Phone call quality is ok. it has a spot for upto 16GB card, which would be perfect if it was useful as an MP3 player. If it wasn't too late to return it , I would. Also the Voice recognition is not accurate or useful, something else that used to work flawlessly with my 3yr old chocolate.",3
B0134TVNSQ,Samsung,"Samsung Galaxy S6 Edge+, Black 64GB (Sprint)",3.9,https://www.amazon.com/product-reviews/B0134TVNSQ,162,0,0,Kenneth Michael Mcneil,4,"June 3, 2010",FALSE,Surprisingly Durable,"As a teenager, I do a lot of texting. This phone has a great full QWERTY keyboard or if you want, a number pad. The changing keys are cool and people go ooo! and ahh! as they see you flip it both ways. The 2 megapixel camera is good for recording video and photos. There is only a small piece holding the screen to the bottom unit in the corner that seems flimsy from the pictures. It is NOT a flimsy device. This was not a problem. In fact, while walking home on a trail I dropped it without realizing it. The next day I was looking for it all over. When I was walking on the trail I noticed it in the mud. I was mortified because people drive ATV/Quads all over the trail. Upon lifting up the phone I saw that it had been run over and caked in mud. I knew it was not going to work because of how wet it was. Amazingly, it worked fine. I got home and brushed it with a paper towel. It's as good as new. The only problem is that you have to change the keyboard layout in order to get to the numbers. This makes it just as hard to type the number 4 as it is to type four. It's a nice reliable little phone. If you are interested in a standard phone for texting and calling, this is great for you. Pros: Durable Reliable good for texting Cons: A little slow sometimes It's slippery Not a smartphone but it's a cheap one The best secret feature is that if you scratch the back a certain way it makes a cool noise like scratching a record.",2
B013XAPUW6,Samsung,"Samsung Galaxy Note 5, Black  64GB (Verizon Wireless)",3.6,https://www.amazon.com/product-reviews/B013XAPUW6,799,399.99,0,Cspell,1,"September 16, 2009",FALSE,Voice Activation Dreadful,"I love the e-ink technology (the qwerty keyboard is great for texting), but that is the highlight. The huge drawback, if you need to make calls with the bluetooth, is that the voice activation system is useless. My old phone worked flawelessly in this area, but with the Alias 2, if I say, ""Call John Smith,"" IF it responds (and many times it doesn't), it will say, ""Did you say dial 123?"" or some other number, or name that is nothing like the one I've said. It's incredibly frustrating. I don't want to look at my phone as I am driving, that is why I rely on the Voice Activation/Bluetooth to make my calls. Without voice activation working properly, I am looking at my phone, scrolling through my address book, and just generally distracted instead of focusing on the road. SO DISAPPOINTING.",6
B014GCG150,Samsung,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",4.1,https://www.amazon.com/product-reviews/B014GCG150,645,148.98,0,E. Stidd,5,"June 21, 2010",FALSE,"Awesome ""mini"" computer!","I got this thing and loved it. It is great mini computer for everyday on the go use. Nice size, screen is not too small but not too big either. Keyboard is just as easy to use as a large keyboard. Operating system if you get it in XP works well on this little PC. It does just about everything a large one would do but more portable. I would recommend!",2
B014V5XDV2,Samsung,Samsung Galaxy S6 G920v 32GB Verizon Wireless CDMA Smartphone - Gold Platinum (Renewed),3.2,https://www.amazon.com/product-reviews/B014V5XDV2,90,121.46,134.3,Rebecca Balch,1,"October 1, 2009",FALSE,NEVER BUY THIS ONE,"My daughter and I both got the LG enV2 about 8 months ago. We're currently waiting for our third version of this. Both phones of our first phones failed within 5 months (keys stopped working on outside, dropped calls, goes back to menu in middle of texting, calls contacts at random times and much more). We got ""new"" ones, which were refurbished phones from Verizon. They lasted a few months before failing with similar problems, plus now I have almost no volume even though its maxed on the setting. We're waiting for our next set of ""new"" phones to arrive later this week. Can't wait to see how long these last. The upgrade to a different phone isn't an option until you've been in the contract one year and can only upgrade one phone then.",1
B014VLTTC8,Samsung,Samsung Galaxy Mega 6.3 I527 16GB Unlocked GSM 4G LTE Smartphone w/ 8MP Camera - White,2.8,https://www.amazon.com/product-reviews/B014VLTTC8,32,290,399.99,wakajawaka,1,"August 20, 2013",TRUE,Because it was phased out by AT&T,Problem: phone was phased out by AT&T so i couldn't even use it or buy sim card or anything for it! AT&T should inform sellers!!,3
B015ROR4PC,Motorola,Motorola Droid Turbo - 32GB Android Smartphone - Verizon - Gray (Renewed),3.5,https://www.amazon.com/product-reviews/B015ROR4PC,36,74.99,0,Amazon Customer,2,"January 5, 2017",TRUE,Two Stars,to old,
B016WYTYFE,Samsung,Samsung Galaxy S5 SM-G900T - 16GB - Shimmery White Smart Phone - Unlocked (Renewed),3.4,https://www.amazon.com/product-reviews/B016WYTYFE,2,0,0,Teresa M Smith,4,"October 10, 2012",TRUE,Good little phone,This is the third phone I've purchased for my son since we switched him to AT&T. The first two were the same phone and were no good within a few months. This one has lasted him almost a year now. He likes it and I like not having to replace it all the time.,2
B0172EEAQQ,Nokia,"Nokia 105 RM-1135 Dual-Band (850/1900 MHz) Factory Unlocked Mobile Phone, Black, 2G Network Only.",2.9,https://www.amazon.com/product-reviews/B0172EEAQQ,127,46.83,52.8,rakel vera,5,"December 30, 2013",TRUE,thanks,"thank you so much, and thanks for everything, i need, i want, i love it, its excellent, wonderful, forever thanks",
B018OMP8ES,Samsung,Samsung Galaxy Note 5 SM-N920V Gold 32GB (Verizon Wireless),3.6,https://www.amazon.com/product-reviews/B018OMP8ES,799,300.55,0,Contrina Taylor,1,"January 7, 2015",TRUE,It's doing good but I was expecting a charger to come with ...,It's doing good but I was expecting a charger to come with it. I had to get one to fit the phone,
B018TUJE9U,Samsung,Samsung Galaxy S6 G920A 64GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - White,3.3,https://www.amazon.com/product-reviews/B018TUJE9U,14,0,0,Jeanette Ames,5,"April 15, 2014",TRUE,Best phone ever. Love samsung .,It's exactly what I was looking for. Nice and simple. I would recommend this to anyone looking for less technical.,1
B0192XJ0P6,Motorola,"Motorola XT1585 Turbo 2, (32GB) 5.4'' (White, Verizon)",2.8,https://www.amazon.com/product-reviews/B0192XJ0P6,289,0,0,Tweeds,1,"January 2, 2011",TRUE,Would Not Hold Charge . . . brand new phone,Brand new - out of the box - I charged this phone as instructed (four hours - I gave it six) and when unplugged - black screen. I am returning to Amazon.,3
B019S654DO,Samsung,Samsung Galaxy S4 16GB Black SPH-L720T Tri-Band (Boost Mobile),3.7,https://www.amazon.com/product-reviews/B019S654DO,138,0,0,paul,5,"July 8, 2015",TRUE,Five Stars,like,
B019TWO7DU,HUAWEI,"Huawei Nexus 6P unlocked smartphone, 64GB Gold (US Warranty)",3.3,https://www.amazon.com/product-reviews/B019TWO7DU,2,0,0,Amazon Customer,3,"October 7, 2013",TRUE,"Phone okay, but...","Phone came and is okay, but phone was never cleared and had all previous owners information and numbers in it. Not cool.",
B019VHBB32,Motorola,Motorola Droid Turbo 2 XT1585 32GB - Verizon (Black),3.3,https://www.amazon.com/product-reviews/B019VHBB32,58,239.99,0,Wendy G,4,"November 27, 2009",FALSE,Terrific Basic Phone,"We were looking for an attractive, pre-paid cell phone and this fit the bill. It's easy to use, has good battery life, and includes a serviceable camera. The phone is comfortable to use (something that couldn't be said for the Motorola flip phones), snaps closed with a solid feel, and the menus are straightforward. Call quality with AT&T is very good. There are two things that could be improved: there should be a way to get photos off the phone without having to send a video text message, and it would be nice to be able to import phone numbers from a PC. For the price though it's no big deal. Other than those quibbles we're very happy with the phone.",23
B01ATTBXY8,Motorola,Motorola Droid Turbo - 32GB Android Smartphone - Verizon - Black (Renewed),3.8,https://www.amazon.com/product-reviews/B01ATTBXY8,209,74.99,0,SY,5,"August 16, 2009",FALSE,Great Simple Phone,"If you are looking for something simple that has great call quality this is the phone. I researched low SAR (absorbed radiation) and this was the cheapest most simple phone available. My other phone was ancient, so this feels like a huge step up. Love the speakerphone, internal antenna. The camera doesn't take super clear pictures, but my other phone didn't have a camera at all - so still a step up. Overall pleased with how it functions and quality of calls.",26
B01AUOS8BI,Apple,"Apple iPhone 6S Plus, 128GB, Rose Gold - For AT&T / T-Mobile (Renewed)",2.5,https://www.amazon.com/product-reviews/B01AUOS8BI,7,239.98,0,Camry Man,3,"November 13, 2009",FALSE,Best for making and recieving calls but not for texting,"HIGHS- good sound quality, good reception, and decent battery life LOWS- VERY small cheap feeling plastic buttons, confusing menu, no flash",11
B01BG1MW5C,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB Black Smartphone for T-Mobile,3.5,https://www.amazon.com/product-reviews/B01BG1MW5C,91,0,0,Timothy P. Elliott,2,"June 13, 2010",FALSE,ok but most stores offer twice the airtime with this phone,I saw this phone at Best Buy for the same price but with $30 included air time,1
B01BHEBDVW,Motorola,Motorola Droid Maxx 2 XT1565 16 GB Verizon Phone w/ 21 MP Rear Camera - White,3.1,https://www.amazon.com/product-reviews/B01BHEBDVW,26,0,0,Cynthia McGill,1,"July 8, 2015",TRUE,"""I sell things"" sells junk!","I bought this off of ""I sell things"". It is the wrong color, scratched and beat up badly! It's not worth the postage to return or exchange it! My daughter worked hard for this and got crap!",1
B01BLSX96G,Samsung,Samsung Galaxy Grand Prime Prepaid Smartphone Family Mobile Powered by T-Mobile,3.3,https://www.amazon.com/product-reviews/B01BLSX96G,9,0,0,"K, C, and little J",3,"September 24, 2010",TRUE,This phone cannot be used with a wireless headset,"I was told on the phone, by Amazon customer support, that this phone had Bluetooth capability. The Amazon website even shows you bluetooth headsets as ""available accessories"". However, this phone doe not support either bluetooth or wireless headsets. I guess that is why it is so cheap. I had to return the phone. Inside the packaging, Samsung had a picture of a ""corded"" headset you could purchase for this phone.",4
B01CJ3SCJ6,Samsung,Samsung Galaxy S7 32GB Unlocked (Verizon Wireless) - Gold,3.2,https://www.amazon.com/product-reviews/B01CJ3SCJ6,250,284.98,0,becca_garrison24605,5,"March 6, 2013",TRUE,none,we havent got the phone yet but id say my dad will love it cause he has been lookin for one like it,
B01CJ3SCN2,Samsung,"Samsung Galaxy S7, Black 32GB (Verizon Wireless)",3.6,https://www.amazon.com/product-reviews/B01CJ3SCN2,220,0,0,asgw,5,"January 4, 2011",FALSE,I have it on a plan - not prepaid,"A friend was using one of these phones, then gave it me about 6 months ago. A few days back, I just switched my sim card and went online to at&t change the ""make"" of my phone, this phone wasn't available in the list. But it works just fine, only been using it for a few days, long battery life. I just use it for the occasional call so I can't comment on the features. I do not know if there is anything else needed to get it working since mine was already used, and I would get another because I have seen some decent prices around.",
B01CJ3SF02,Samsung,"Samsung Galaxy GS7 Edge, Gold 32GB (Verizon Wireless)",3.8,https://www.amazon.com/product-reviews/B01CJ3SF02,37,0,0,A. James,2,"January 9, 2011",FALSE,The StopPhone,"Got this phone for temporary use while travelling in the US. Difficult to activate - had to call AT&T when the online activation wouldn't work - took 20 minutes on the phone with a very friendly AT&T associate to activate, mainly because I didn't save the plastic box it came in so didn't have the UPC number! Texting is a nightmare with cheap keys and no Qwerty keyboard. Menus are difficult to follow and aren't logical. I even found it difficult to answer when someone called. Can't wait to get home to my iPhone... BEst just to go to a store and buy one there already activated and ready to go. It's now known in my family as the StopPhone.",
